names,date,budget,revenue
Fright Night,10/31/1985 ,30000000.0,40520649.0
P.S. I Love You,11/15/2007 ,30000000.0,156835339.0
Blue Exorcist: The Movie,12/28/2012 ,128000000.0,462588501.0
Bachelor Party,07/26/1984 ,6000000.0,38435947.0
A Close Shave,04/10/1996 ,206800000.0,449460811.2
Anna Karenina,02/13/2013 ,49000000.0,71004627.0
Magnum Force,12/26/1973 ,26730400.0,39768000.0
Wither,05/09/2013 ,49200000.0,427304425.6
Upuan,03/03/2023 ,12001040.0,38139010.0
The Elephant Man,01/16/1981 ,5000000.0,26024614.0
Honeymoon with My Mother,04/29/2022 ,90544000.0,519948264.6
George of the Jungle 2,10/21/2003 ,12000000.0,2207949.8
Heks,12/15/2020 ,140000000.0,231350551.0
Batman: Hush,08/12/2019 ,150200000.0,527876612.0
Tom and Jerry's Giant Adventure,08/04/2013 ,146740000.0,367062648.8
Stewie Griffin: The Untold Story,01/25/2006 ,126300000.0,401345912.0
"Crouching Tiger, Hidden Dragon: Sword of Destiny",05/23/2016 ,20000000.0,237662040.8
Snotty Boy,07/07/2022 ,84540523.8,464009434.6
Hard to Kill,05/17/1990 ,10000000.0,47410000.0
Wall Street,01/04/1988 ,16500000.0,43848100.0
Tenebre,10/28/1982 ,156000000.0,309098017.4
The Quick and the Dead,06/15/1995 ,32000000.0,18552460.0
Free Willy 2: The Adventure Home,07/19/1995 ,31000000.0,30000000.0
Beyond the Reach,04/17/2015 ,8500000.0,45895.0
Free Birds,02/12/2014 ,55000000.0,110387072.0
The Tuxedo,12/26/2002 ,60000000.0,104429625.0
Love Tactics,02/11/2022 ,91200000.0,226316080.4
Cat's Eye,04/12/1985 ,7000000.0,13100000.0
Disaster Movie,10/02/2008 ,20000000.0,36720752.0
The Last Sharknado: It's About Time,10/18/2018 ,3000000.0,4321825.2
Once Upon a Time: The Super Heroes,12/23/2001 ,64000000.0,357013023.4
Mad God,12/05/2022 ,250000.0,322619.0
The Walking Dead,02/24/1995 ,140040000.0,526730825.6
Mirror Mirror,03/29/2012 ,85000000.0,173613482.0
Jingle All the Way,11/21/1996 ,60000000.0,129832389.0
Blood Money,03/31/2012 ,218000000.0,523582647.0
Midnight in the Switchgrass,07/23/2021 ,15000000.0,97518.0
Ran,09/01/1986 ,11500005.0,11859533.0
Arctic Predator,08/20/2010 ,101000000.0,253160866.8
Turistas,12/01/2006 ,10000000.0,14321070.0
Moon,10/08/2009 ,5000000.0,10676073.0
Silverado,12/12/1985 ,26000000.0,33200000.0
The Haunted Mansion,03/25/2004 ,90000000.0,155750628.0
The Heartbreak Kid,11/22/2007 ,60000000.0,127766650.0
Funny Games,10/01/1997 ,15000000.0,8200127.0
Faraaz,02/03/2023 ,157200000.0,950627748.8
Pixie Hollow Bake Off,02/17/2012 ,111000000.0,602209262.4
Snake and Whip,08/23/1986 ,81400000.0,393750045.8
Brawl in Cell Block 99,11/23/2017 ,4000000.0,79208.0
Hal,11/26/2014 ,77300000.0,485195666.4
Ben 10 protiv Univerzuma: Film,10/10/2020 ,124800000.0,807589932.6
The Whole Truth,10/21/2016 ,147400000.0,445526734.8
Another Gantz,04/22/2011 ,149000000.0,461645888.0
American Underdog,12/25/2021 ,902001.4,25000000.0
Nice Sister-In-Law 2,10/08/2017 ,121400000.0,492196010.4
The Perfect Date,04/12/2019 ,81000000.0,383536021.0
The Report,11/14/2019 ,8000000.0,242788.0
Black Mass,09/17/2015 ,53000000.0,98837872.0
Adventures in Babysitting,06/24/2016 ,9000000.0,82628034.6
Tokyo Godfathers,12/29/2003 ,63200000.0,385152856.6
Sherlock Gnomes,03/15/2018 ,59000000.0,97459106.0
Avengers: Quantum Encounter,07/14/2022 ,163600000.0,812667214.2
Superhero Movie,04/10/2008 ,35000000.0,73026302.0
Vampires Suck,08/26/2010 ,20000000.0,81424988.0
Beautiful Vampire,07/13/2018 ,165000000.0,871192792.8
Starstruck,02/14/2010 ,79800000.0,891097702.4
Pig,08/19/2021 ,44000000.0,3889432.0
Death Note: The Last Name,07/03/2007 ,17000000.0,47919757.0
Wolfwalkers,12/11/2020 ,11250000.0,3241142.0
Road to Perdition,10/10/2002 ,80000000.0,183354514.0
Anonymously Yours,12/10/2021 ,80000000.0,381000857.6
An Extremely Goofy Movie,11/29/2000 ,100400000.0,467304249.6
Traffik,04/20/2018 ,4000000.0,9561231.0
Invincible,09/13/2006 ,40000000.0,58501127.0
Night Train,01/13/2023 ,117400000.0,515295729.6
Anchorman: The Legend of Ron Burgundy,10/21/2004 ,25000000.0,89476265.0
Young Mother 5,04/03/2020 ,109800000.0,357494447.2
The Seventh Sign,04/01/1988 ,5300000.0,18875011.0
Patriot Games,08/13/1992 ,45000000.0,178100000.0
Big Boobs Buster,04/25/1990 ,142200000.0,265791981.0
Mom's Friend 6,11/08/2019 ,15541000.0,38139010.0
Vampire Hunter D,12/03/2004 ,97000000.0,604651607.0
Between Worlds,12/21/2018 ,97000000.0,496222772.0
Joy Ride 3,06/03/2014 ,122400000.0,344127931.8
Hora de Brilhar,07/29/2022 ,264940000.0,175269998.8
Rocketman,05/30/2019 ,41000000.0,192133784.0
Maggie Simpson in Playdate with Destiny,03/06/2020 ,151000000.0,347974830.0
Last Action Hero,09/16/1993 ,85000000.0,137298489.0
Lu-To,11/15/2013 ,159000000.0,279278382.2
Pooh's Heffalump Movie,06/23/2005 ,20000000.0,55686944.0
The Piano Teacher,07/11/2002 ,3000000.0,9801375.0
"Scooby-Doo! And Krypto, Too!",03/05/2023 ,111300000.0,862567677.4
Driven,08/15/2001 ,72000000.0,54616869.0
Red Dawn,08/10/1984 ,65000000.0,48164150.0
The Calm Beyond,10/16/2020 ,135860000.0,891543431.4
Ayla: The Daughter of War,06/21/2018 ,4172781.0,60006602.2
Malcolm & Marie,02/05/2021 ,2500000.0,0.0
Delicious Tutor,04/03/2020 ,181600000.0,175269998.8
Boy Missing,08/19/2016 ,99600000.0,413460560.8
Monster Hunt 2,02/16/2018 ,17624096.6,361682618.0
Don't Say a Word,11/01/2001 ,50000000.0,100020092.0
John Tucker Must Die,09/07/2006 ,18000000.0,68844775.0
Police Story 4: First Strike,04/17/1997 ,52610000.0,21890845.0
Hard Candy,01/14/2005 ,950000.0,8267066.0
Cyborg,07/27/1989 ,500000.0,10166459.0
The Ten Commandments,11/23/1923 ,13500000.0,85433929.0
The Ten Commandments,11/23/1923 ,10000000.0,1051907.0
Monster High: Scaris City of Frights,03/03/2013 ,129000000.0,576291402.0
A Perfect Murder,10/15/1998 ,60000000.0,128038368.0
Black Box,10/06/2020 ,99000000.0,739546199.4
Maid in Manhattan,03/06/2003 ,55000000.0,163838217.0
The Intruder,05/03/2019 ,8000000.0,40597401.0
Sydney White,09/17/2008 ,16500000.0,13636339.0
Little Children,10/06/2006 ,14000000.0,14121177.0
"Duck, You Sucker",10/20/1971 ,72900000.0,926156825.0
Ida Red,11/05/2021 ,12400000.0,98150680.4
The Medallion,08/15/2003 ,41000000.0,22108977.0
The Replacements,10/07/2000 ,50000000.0,50054511.0
Homejack Reverse,04/05/2017 ,132800000.0,545186295.4
The Unheard,03/31/2023 ,134300000.0,872776677.4
Bad Times at the El Royale,10/25/2018 ,32000000.0,31178942.0
Home Again,01/24/2018 ,15000000.0,37336874.0
Detective Conan: The Phantom of Baker Street,04/20/2002 ,166000000.0,459843093.0
The Quiet,08/25/2006 ,900000.0,381420.0
Our Father,05/11/2022 ,88000000.0,540133746.0
Inhuman Kiss,03/14/2019 ,1200000.0,192806554.6
18 Year Old Seungha's Easy Piece of Cake,07/30/2020 ,120000000.0,303727772.6
The Monkey King 2,01/22/2016 ,68490000.0,193677158.0
Get Him to the Greek,06/17/2010 ,40000000.0,92994927.0
Cool Runnings,03/03/1994 ,14000000.0,155008909.0
Bandidas,07/03/2007 ,35000000.0,19282590.0
30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,01/15/2013 ,3000000.0,2814624.8
Dragonfly,02/22/2002 ,60000000.0,30317425.0
Gintama,07/14/2017 ,121600000.0,367221429.0
Cold Eyes,07/03/2013 ,15700948.0,37795598.0
Stolen,09/14/2012 ,35000000.0,17967746.0
8MM,04/15/1999 ,40000000.0,96398826.0
Escape from New York,10/01/1981 ,6000000.0,25275289.0
The One and Only Ivan,08/21/2020 ,122200000.0,568193955.4
Beautiful Sisters: Flesh Slave,01/18/1986 ,84700000.0,730644297.4
Meet Dave,07/17/2008 ,60000000.0,50648806.0
Wonder Woman,03/03/2009 ,150000000.0,817691766.0
The Boondock Saints,01/22/2000 ,7000000.0,411874.0
Ozzy,10/14/2016 ,10000000.0,124778311.2
Dr. Dolittle 2,06/22/2001 ,72000000.0,176101721.0
Poltergeist II: The Other Side,08/07/1986 ,19000000.0,40996665.0
Bloodthirsty,04/23/2021 ,130800000.0,249577615.2
Private School,10/05/1983 ,49000000.0,641555930.2
Good People,01/08/2015 ,6440000.0,1857574.0
Judas and the Black Messiah,03/11/2021 ,26000000.0,7053949.0
My Emptiness and I,01/28/2022 ,300000.0,244880940.0
Paths of Glory,04/26/1958 ,935000.0,69530233.0
Monster High: Ghouls Rule,10/09/2012 ,98140000.0,494358731.6
The Little Witch,02/01/2018 ,89800000.0,555154354.0
Heathers,04/19/1990 ,3000000.0,1108462.0
The Car: Road to Revenge,01/08/2019 ,129000000.0,391456082.6
JJ+E,09/08/2021 ,74600000.0,530578237.6
Allied,11/23/2016 ,106000000.0,119266661.0
Drumline,02/12/2004 ,20000000.0,56398875.0
The Sky Is Everywhere,02/11/2022 ,116000000.0,727702572.4
Little Monsters,09/12/1990 ,7000000.0,793775.0
The Pagemaster,11/23/1994 ,27000000.0,13670688.0
Begin Again,06/08/2014 ,8000000.0,67731796.0
Jacob's Ladder,05/23/1991 ,25000000.0,26118851.0
Blue Story,05/05/2020 ,1600000.0,5750000.0
The Marriage of Maria Braun,03/23/1979 ,67800000.0,653988016.4
Good Water Boarding House 2,01/17/2019 ,201940000.0,38157314.0
Safe House,02/09/2012 ,85000000.0,207884401.0
Honey,01/08/2004 ,18000000.0,62646763.0
The Blob,01/12/1989 ,19000000.0,8247943.0
Nosferatu,10/25/2013 ,46153454.6,19054.0
It Comes at Night,07/06/2017 ,5000000.0,19720203.0
Valentine's Day,02/11/2010 ,52000000.0,217569328.0
Marvel Studios Assembled: The Making of She-Hulk: Attorney at Law,11/03/2022 ,90100000.0,414551647.4
What Happens in Vegas,05/08/2008 ,35000000.0,219375562.0
The Adjustment Bureau,03/03/2011 ,50200000.0,126931325.0
The Tale of Despereaux,09/04/2014 ,60000000.0,90482317.0
Dr. Strange,09/06/1978 ,128400000.0,525397575.6
Summertime,08/19/2015 ,120580000.0,541292565.8
Dead Man Walking,02/28/1996 ,11000000.0,83088295.0
Masterminds,11/29/2016 ,25000000.0,30850666.0
My Friend's Sister 2,08/10/2018 ,201940000.0,38157314.0
Roujin Z,09/14/1991 ,51000000.0,683521420.2
The Book of Henry,11/29/2017 ,10000000.0,4797845.0
The Dyatlov Pass Incident,08/23/2013 ,8500000.0,5217347.0
We Bought a Zoo,12/08/2011 ,50000000.0,118729073.0
Batman: Gotham Knight,07/03/2008 ,3500000.0,263990102.2
Dancing on Glass,04/08/2022 ,110800000.0,408974526.0
Switch,01/04/2023 ,136000000.0,602668824.8
Bill & Ted Face the Music,09/10/2020 ,25000000.0,6255630.0
Midori,05/02/1992 ,115200000.0,1056000135.4
The Last King of Scotland,02/01/2007 ,6000000.0,49155371.0
The NeverEnding Story III,06/29/1995 ,17000000.0,9540108.0
Dead Calm,05/25/1989 ,10400000.0,7825000.0
At Eternity's Gate,12/20/2018 ,95000000.0,406434252.2
Colossal,04/13/2017 ,7840689.0,3029287.0
Highlander III: The Sorcerer,12/15/1994 ,26000000.0,36800000.0
The Hitcher,01/17/1986 ,6000000.0,5844868.0
News of the World,01/28/2021 ,38000000.0,12668325.0
Tremors 4: The Legend Begins,01/02/2004 ,5000000.0,36660353.6
Kiss the Girls,11/06/1997 ,27000000.0,60527873.0
Lost Bullet,06/19/2020 ,139800000.0,424413057.8
Welcome to the Jungle,04/27/2013 ,3500000.0,7057999.2
Dangerous Lies,04/30/2020 ,87400000.0,431611098.0
The Invention of Lying,11/26/2009 ,18500000.0,32714818.0
Sniper,03/10/1993 ,11900000.0,18994653.0
The Lodge,05/01/2020 ,9146840.6,2679585.0
Official Secrets,11/21/2019 ,134200000.0,691553993.8
Stuck in Love,07/05/2013 ,765001.4,81071.0
The Sleeping Dictionary,02/18/2003 ,105200000.0,290912102.0
Married Women: Husband Change,01/23/2020 ,135200000.0,947468745.8
Nice Sister-In-Law 3,06/07/2018 ,90000000.0,556720975.0
Full Speed,11/11/2016 ,18462000.2,7268779.0
Naruto 20th Anniversary - Road of Naruto,10/02/2022 ,130000000.0,765868107.0
"To Wong Foo, Thanks for Everything! Julie Newmar",09/07/1995 ,3005792.0,47774193.0
Serve the People,02/23/2022 ,107200000.0,242891346.8
The Mauritanian,03/24/2021 ,124000000.0,778605895.4
The World's End,08/01/2013 ,20000000.0,47124638.0
Armero,01/04/2017 ,62100000.0,474079016.4
Sator,02/21/2020 ,3601100.0,130023.0
John and the Hole,08/06/2021 ,2128009.2,25386.0
Erotic Ghost Story,01/01/1993 ,174600000.0,175269998.8
There Will Be Blood,02/04/2008 ,25000000.0,77208672.0
Next Gen,09/07/2018 ,22000000.0,283819551.8
Desperately Seeking Susan,03/29/1985 ,5000000.0,27400000.0
Death Warrant,02/21/1991 ,4000000.0,16853487.0
The Only Living Boy in New York,10/12/2017 ,36345000.0,2550321.0
32 Malasana Street,01/17/2020 ,71554097.6,390348447.8
My Hero Academia: World Heroes' Mission – Take-off,02/16/2022 ,104000000.0,752740099.0
LEGO Marvel Super Heroes: Avengers Reassembled!,11/16/2015 ,99800000.0,668859534.0
Tall Girl 2,02/11/2022 ,24393503.0,50433646.0
Monsters,11/25/2010 ,500000.0,5639730.0
12 Feet Deep,06/20/2017 ,5342000.0,6158.0
The Graduate,08/22/1968 ,3000000.0,104945305.0
Three Kings,05/03/2000 ,48000000.0,107752036.0
Penguin Bloom,01/21/2021 ,100000000.0,369861963.8
Kids,07/28/1995 ,1500000.0,20412216.0
Ronin,02/04/1999 ,55000000.0,70692101.0
Never Say Never Again,12/15/1983 ,36000000.0,160000000.0
"Eleven Days, Eleven Nights",03/27/1987 ,129200000.0,947468745.8
New Initial D the Movie - Legend 1: Awakening,08/24/2014 ,227600000.0,1101791047.6
The Cave,11/24/2005 ,30000000.0,27147991.0
Cradle 2 the Grave,03/27/2003 ,25000000.0,56434942.0
22 July,10/10/2018 ,20000000.0,278331290.6
A Werewolf Boy,10/31/2012 ,112640000.0,719378536.0
Tom and Jerry: The Lost Dragon,07/27/2014 ,115000000.0,217542135.6
Every Which Way but Loose,12/30/1978 ,5000000.0,85196485.0
Paper Towns,07/16/2015 ,12000000.0,85450484.0
Hands of Stone,08/26/2016 ,20000000.0,5031975.0
Asterix & Obelix Take on Caesar,08/07/2006 ,1881932.4,1644060.0
Northmen: A Viking Saga,04/26/2015 ,2640017.8,3005082.0
The Banker,03/20/2020 ,11000000.0,2990000.0
Burning,05/17/2018 ,7280000.0,6591038.0
Tetris: From Russia with Love,09/04/2004 ,38600000.0,542233172.2
Joy Ride 2: Dead Ahead,10/07/2008 ,5000000.0,48763622.8
Fireflies in the North,09/01/1984 ,132600000.0,293773121.0
You Were Never Really Here,08/24/2018 ,40517129.0,10891281.0
Mickey's Twice Upon a Christmas,11/09/2004 ,10000000.0,166946230.6
The Goldfinch,09/26/2019 ,40000000.0,9429910.0
Beverly Hills Cop III,06/16/1994 ,50000000.0,119180938.0
The Amityville Harvest,10/20/2020 ,146500000.0,321770184.6
Escape from Planet Earth,03/28/2013 ,40000000.0,74597643.0
Capone,09/01/2020 ,20600000.0,858281.0
Doraemon: Nobita's Treasure Island,03/03/2018 ,72000000.0,757565646.4
My Little Pony: Equestria Girls,06/16/2013 ,6209044.6,485232.0
Doraemon: Nobita and the Winged Braves,03/10/2001 ,80000000.0,430315391.8
Journey with Tarsilinha,03/17/2022 ,144200000.0,958123472.8
Riley's First Date?,11/03/2015 ,81300000.0,409447432.8
Antrum,11/12/2019 ,81200000.0,642941655.2
Death of Me,03/01/2021 ,2801100.0,41848.0
The Woman in Black,05/17/2012 ,15000000.0,128955898.0
Sleepwalkers,04/10/1992 ,15000000.0,30524763.0
The Family Man,01/25/2001 ,60000000.0,124715863.0
David and Goliath,05/09/2016 ,86300000.0,861782460.4
The House of the Spirits,03/31/1994 ,25000000.0,6265311.0
Gothika,04/29/2004 ,40000000.0,141484812.0
Twitches,10/14/2005 ,20000000.0,258404301.8
Two by Two: Overboard!,04/01/2021 ,119200000.0,379074781.8
Big Game,09/20/2015 ,8500000.0,7500000.0
The Bucket List,02/14/2008 ,45000000.0,174807445.0
Street Fighter II: The Animated Movie,08/06/1994 ,97500000.0,589458929.8
The Jackal,01/08/1998 ,60000000.0,159356941.0
Lansky,10/04/2021 ,5000000.0,144894.0
Astérix at the Olympic Games,09/18/2008 ,97250400.0,132900000.0
Chariots of Fire,09/24/1981 ,5500000.0,61910507.0
Nosferatu the Vampyre,04/12/1979 ,1400000.0,57450549.6
Frenemies,01/13/2012 ,78000000.0,960466466.0
Copycat,10/27/1995 ,20000000.0,32051917.0
Drive My Car,02/10/2022 ,3006525.2,15308325.0
Squeal,08/19/2022 ,165800000.0,385711392.2
A Man Apart,06/12/2003 ,36000000.0,43797731.0
The Librarian: Quest for the Spear,07/12/2004 ,160000000.0,472290835.2
Last Vegas,01/01/2014 ,28000000.0,112914167.0
Scooby-Doo! and KISS: Rock and Roll Mystery,07/10/2015 ,94600000.0,796928361.6
Buried,10/07/2010 ,1987650.0,21270290.0
A Chinese Odyssey Part Two: Cinderella,02/04/1995 ,31655933.2,2692748.0
Dead Again in Tombstone,08/30/2017 ,154400000.0,870340802.6
Titan A.E.,07/27/2000 ,75000000.0,36751979.0
Red Heat,10/19/1988 ,29000000.0,34994648.0
The Day the Earth Stood Still,09/28/1951 ,80000000.0,237370350.0
The Day the Earth Stood Still,09/28/1951 ,1200000.0,3700000.0
Sunny Side Battle!,09/11/2014 ,76300000.0,493662105.2
Murder on the Orient Express,11/24/1974 ,55000000.0,351767147.0
Hacker,10/26/2016 ,2000000.0,11239.0
The Dead Don't Die,10/24/2019 ,20700000.0,12104595.0
Oryu's Passion: Bondage Skin,06/18/1975 ,222000000.0,1610291204.6
"Paris, Texas",02/28/1985 ,1746964.0,2181987.0
The Poison Rose,05/24/2019 ,3265000.0,323754.0
The Elephant Whisperers,12/08/2022 ,53600000.0,682429959.6
The Secret Garden,09/17/2020 ,45725000.0,889816.0
Out of Africa,01/01/1986 ,28000000.0,258210860.0
The Woman in the Window,05/14/2021 ,40000000.0,0.0
Universal Soldier: The Return,08/05/1999 ,45000000.0,10667893.0
Curse of the Golden Flower,02/01/2007 ,45000000.0,78568977.0
Scarlet Innocence,10/02/2014 ,128400000.0,347841682.0
I Am Sam,06/13/2002 ,22000000.0,92542418.0
Fantastic Fungi,08/30/2019 ,3398000.0,1096179.0
All About My Mother,04/16/1999 ,8272296.0,67872296.0
Hellraiser: Hellseeker,10/15/2002 ,3000000.0,2862233.6
The Changeling,10/30/1980 ,7600000.0,12000000.0
Hard Hit,06/23/2021 ,201860000.0,486913179.0
Lara Croft: Tomb Raider - The Cradle of Life,12/19/2003 ,95000000.0,160099222.0
Dancing With Ghosts,09/27/2018 ,203940000.0,178359863.0
Short Circuit 2,03/22/1989 ,10000000.0,21630088.0
The Conversation,07/19/1974 ,1600000.0,4574909.0
The Parallax View,06/14/1974 ,116200000.0,572201947.0
The Legend of Hercules,01/30/2014 ,70000000.0,58953319.0
Cinderella and the Secret Prince,10/01/2018 ,20000000.0,219315950.8
Snitch,05/09/2013 ,15000000.0,57907734.0
Snitch,05/09/2013 ,850000.0,0.0
Six Days Seven Nights,06/12/1998 ,70000000.0,164839294.0
47 Hours to Live,05/04/2019 ,110000000.0,244165005.2
"Roman J. Israel, Esq.",02/16/2018 ,22000000.0,12967012.0
Zoolander 2,02/11/2016 ,50000000.0,55348693.0
Death on the Nile,10/24/1978 ,90000000.0,130298184.0
To Kill a Mockingbird,05/31/1963 ,2000000.0,13129846.0
Great White,06/10/2021 ,7240000.0,517929.0
"Furin, hentai, monmon chômon",10/25/2019 ,201000000.0,1569323843.8
Bride & Prejudice,10/07/2004 ,7000000.0,25269040.0
Up in the Air,01/14/2010 ,25000000.0,166842739.0
The Little Prince(ss),05/28/2021 ,93800000.0,456883743.4
The Rocky Horror Picture Show,12/18/1975 ,1200000.0,2318156.0
The 400 Blows,07/19/2003 ,174400000.0,895189907.0
Doraemon: Nobita's Sky Utopia,03/03/2023 ,81980000.0,712455872.8
The Story of Super Mario Kart,12/02/2022 ,241940000.0,175269998.8
Sub Rosa,08/10/2014 ,120000000.0,303727772.6
G-Force,09/17/2009 ,150000000.0,292817841.0
A Tale of Legendary Libido,04/30/2008 ,146400000.0,259934071.2
I Know What You Did Last Summer,11/27/1997 ,17000000.0,125250091.0
Ladyhawke,04/25/1985 ,20000000.0,18400000.0
Accident Man,02/07/2018 ,70600000.0,264218338.6
Journey to the West: The Demons Strike Back,01/28/2017 ,63300000.0,731607.0
Starship Troopers 2: Hero of the Federation,05/10/2004 ,7000000.0,1647997.6
Moontrap: Target Earth,02/07/2017 ,134500000.0,400536996.8
Stowaway,04/22/2021 ,10000000.0,97710924.2
1492: Conquest of Paradise,10/29/1992 ,47000000.0,7191399.0
Doraemon: Nobita's Chronicle of the Moon Exploration,03/01/2019 ,65000000.0,161443195.6
Poltergeist III,06/16/1988 ,9500000.0,14114000.0
The Pyramid,12/05/2014 ,6500000.0,16861137.0
Witness,05/02/1985 ,12000000.0,65532576.0
Look Who's Back,10/08/2015 ,3196621.0,25513752.0
Fullmetal Alchemist,12/01/2017 ,10000000.0,45269004.6
It,12/14/2017 ,35000000.0,701012746.0
Episode of Sabo: The Three Brothers' Bond - The Miraculous Reunion,08/22/2015 ,32200000.0,480440467.4
Urban Legends: Final Cut,09/28/2000 ,15000000.0,38574362.0
Four Rooms,03/28/1996 ,4000000.0,4301000.0
The Secret of Moonacre,09/24/2009 ,32000000.0,7162618.0
The Wicker Man,12/01/1973 ,810000.0,61653477.2
HOUBA! On the Trail of the Marsupilami,04/04/2012 ,50000000.0,50100000.0
Tempus Tormentum,04/17/2018 ,130200000.0,390377803.8
Obsession,06/04/2015 ,77400000.0,527322591.6
Respect,08/19/2021 ,54200004.0,31217372.0
The Flyboys,08/15/2008 ,119400000.0,500107045.2
Errementari: The Blacksmith and the Devil,03/02/2018 ,115600000.0,297850716.0
The Jungle Book 2,04/10/2003 ,20000000.0,139924202.0
Barbie and the Secret Door,09/16/2014 ,115500000.0,425732545.6
Young Older Sister-in-Law 3,01/09/2020 ,132000040.0,38157314.0
The Ex,03/11/2021 ,744835.0,257720413.2
Once Upon a Time in China,08/15/1991 ,25657792.0,3826459.0
Dancer in the Dark,05/28/2001 ,12500000.0,45556774.0
District 13: Ultimatum,02/18/2009 ,15000000.0,8786375.0
The Physician,12/25/2013 ,36000000.0,57284237.0
Bring It On,12/14/2000 ,28000000.0,90449929.0
Mother's Day,04/28/2016 ,25000000.0,48782670.0
Trinity Is Still My Name,10/21/1971 ,6122001.4,2100000.0
The Colony,11/01/2021 ,127000000.0,495926639.8
Sexy Sisters,09/01/1977 ,97300000.0,423147746.8
Batman: Year One,10/18/2011 ,163500000.0,591092450.4
Mr. Deeds,08/22/2002 ,50000000.0,171269535.0
Jexi,12/27/2019 ,5000000.0,10601127.0
White Palace,10/19/1990 ,14586840.6,17487531.0
Sonic the Hedgehog: The Movie,01/26/1996 ,112400000.0,251358333.2
Sniper: Reloaded,04/26/2011 ,82000000.0,314796630.0
Just Friends,02/09/2006 ,16800000.0,50817508.0
Rounders,11/20/1998 ,12000000.0,22921898.0
The Water Man,09/13/2020 ,57000000.0,552139144.6
My Bossy Girl,12/04/2019 ,75600000.0,360738075.2
